duration,src_bytes,dst_bytes,ground_truth
-2.3025850929940455,8.12151008316269,5.796361655949294,0
-2.3025850929940455,7.418240844935023,5.793318439967056,0
-2.3025850929940455,6.621538798691966,5.6315701405422764,0
-2.3025850929940455,6.429880755355832,5.796361655949294,0
-2.3025850929940455,6.690966493305935,5.790265934544339,0
-2.3025850929940455,6.735898772035947,5.6315701405422764,0
-2.3025850929940455,7.226281734728899,5.793318439967056,0
0.09531017980432493,7.346074723961249,5.787204082795274,0
-2.3025850929940455,7.134173462830004,5.777961872830453,0
-2.3025850929940455,7.9204828284930775,5.635146682266063,0
-2.3025850929940455,7.315949991661167,5.793318439967056,0
-2.3025850929940455,6.259772650376566,5.624378451868933,0
-2.3025850929940455,6.526641261737804,5.799395638859147,0
0.09531017980432493,7.375318432688513,5.796361655949294,0
-2.3025850929940455,9.889444407533992,5.905634290502789,0
-2.3025850929940455,6.659422116594268,5.787204082795274,0
0.09531017980432493,7.045863681099767,5.790265934544339,0
0.09531017980432493,8.18621384123462,5.823341709713841,0
0.09531017980432493,7.360167584197468,5.820379622240015,0
-2.3025850929940455,7.375318432688513,5.802420444553201,0
-2.3025850929940455,7.346719635630705,5.805436128382701,0
-2.3025850929940455,7.220446986937946,5.814428994743265,0
-2.3025850929940455,8.219891666698263,5.9740640324278145,0
-2.3025850929940455,9.66422097089788,7.533212310572132,0
-2.3025850929940455,7.391476885056068,6.118317438103905,0
-2.3025850929940455,7.325214831938669,6.004133950208645,0
-2.3025850929940455,7.067405096511674,5.99918467012312,0
-2.3025850929940455,7.74157702882485,6.016401032398013,0
0.09531017980432493,7.369663730513513,5.805436128382701,0
-2.3025850929940455,7.347364131657139,5.808442745199634,0
-2.3025850929940455,6.9829555115450725,5.8114403493627105,0
-2.3025850929940455,6.878429449600309,5.814428994743265,0
0.09531017980432493,7.604446173165448,5.814428994743265,0
-2.3025850929940455,6.700854103213792,5.919162635352577,0
-2.3025850929940455,7.291724326745414,6.0428703351678825,0
-2.3025850929940455,6.735898772035947,5.916471568066552,0
-2.3025850929940455,7.762638582726929,5.908354640384975,0
0.09531017980432493,7.181667987347919,5.905634290502789,0
-2.3025850929940455,6.780035537379766,5.790265934544339,0
-2.3025850929940455,8.301794570549474,5.774862056337153,0
-2.3025850929940455,7.606934231773801,5.784132827309859,0
0.09531017980432493,7.3834302954651045,5.897428555181388,0
-2.3025850929940455,6.852348271710398,5.802420444553201,0
-2.3025850929940455,9.663077031427338,7.230635562083883,0
-2.3025850929940455,6.787957715526542,5.787204082795274,0
-2.3025850929940455,7.335047108316409,5.799395638859147,0
-2.3025850929940455,7.340251726141331,5.808442745199634,0
0.09531017980432493,7.199005976310943,5.8114403493627105,0
0.09531017980432493,7.043247248419294,5.799395638859147,0
-2.3025850929940455,7.7673063328636625,5.919162635352577,0
-2.3025850929940455,6.464744054800002,5.790265934544339,0
0.09531017980432493,7.046734306263588,5.796361655949294,0
-2.3025850929940455,7.441379039024106,6.202737925851705,0
-2.3025850929940455,8.18146867518245,6.202737925851705,0
-2.3025850929940455,7.587867877271622,6.202737925851705,0
-2.3025850929940455,7.755381656830141,6.308280574284827,0
-2.3025850929940455,6.418528054768642,6.29913305349188,0
-2.3025850929940455,9.173686760994771,6.192566967545312,0
-2.3025850929940455,7.3620740413076895,6.210800860079238,0
